item_id,old_item_id,release,song,artist,genre,count
26863,lRZ2LOHiXIRfaZgy,2017,Oceans Away,A R I Z O N A,indietronica,19
26864,3gcBTFPWxBa73BoA,1974,Deixe Entrar Um Pouco D'água No Quintal,Os Mutantes,psychedelic rock,11
26865,oH2l8wmpZ8MuUV36,2010,We Are Young,3OH!3,indietronica,10
26866,BwEZ4ob75jSci02w,2015,A Little Too Much,Shawn Mendes,pop,12
26867,VH8Sp7G6TwgAG0Nk,1980,One More Time,The Clash,reggae,12
26868,wnJOcV4h9R4zpMkP,1998,Higher,The Cardigans,pop,10
26869,9pEBPJMvQtAJp7Ue,2016,Rewind the Tape,Adept,emo,12
26870,cqiwbrV9ZkQqBNxQ,2016,Fingertips,Vera Blue,folk,9
26871,gsWmzZCgBKGfFg7T,2014,Stay Happy There,La Dispute,post-hardcore,13
26872,VKs705Pw5caTERoB,2018,Moon Love,Boombox Cartel,rap,12
26873,UrOVdCKgV6BlXIhC,1993,Demon,Entombed,swedish death metal,16
26874,YIw59TIRWWMb8cSR,2018,It Might Get Dark,White Denim,garage rock,13
26875,IZA9EmhfkYjcKpNu,1993,Contempt,Entombed,death metal,15
26876,hhz6BycRjWKk9MDv,2002,Savage Messiah,Arch Enemy,melodic death metal,21
26877,7iSShGhS0GLJE1R3,1990,Nothing Left To Lose,Wipers,punk,20
26878,M4XdQhY5LOf63JTR,2001,Blood On The Ground,Incubus,alternative rock,28
26879,WzYQBzvIft2XGtG3,2015,Souffle le vent,Odezenne,rap,10
26880,3kjR92kZBsyFnY8a,2007,Wisdom Of The Dead,Darkthrone,crust punk,10
26881,UqZHgySTpzrrpoXa,1975,Be Happy,Mahavishnu Orchestra,jazz fusion,18
26882,n4QMW8yxeEVWf1WQ,2003,Redemption Song,Johnny Cash,country,11
26883,RwtclEYvFnR59LaZ,1986,Stay With Me,The Mission,gothic rock,12
26884,OGMC8pHMhCdiiHL8,2005,Slide In,Goldfrapp,electronic,10
26885,FiQTQIXOok3rOXMq,2008,Escape,ColdWorld,depressive black metal,11
26886,N0a9daduvM5zrwyt,2014,Everything Is Fine,Void Vision,minimal wave,10
26887,tCRG5a3BDJPpCyLV,2012,The Woods,Daughter,indie folk,11
26888,YQ8V9yH6Beot5H3k,1992,John the Revelator,Son House,delta blues,10
26889,cPF4MpSGByMxUK2l,2009,Lost in a Loop,Ghost Brigade,melodic death metal,16
26890,DLJpWEQLwsDC1o0c,2015,Crosswords,Panda Bear,electronic,20
26891,Ld13bYyJTgE36pRn,1976,Nuclear Burn,Brand X,progressive rock,20
26892,4EOTHN3syagyGYVB,2001,Prelude,Avantasia,power metal,13
26893,YVfjOQfWaPkWE2Fj,2003,Stop,Black Rebel Motorcycle Club,garage rock,17
26894,cHi3Xi4cewRjuw0U,2017,Black Rain,Creeper,melodic hardcore,13
26895,SIVIHbRfyzi9mDzP,2015,Might as Well Get Stoned,Chris Stapleton,country,11
26896,RBIyJEo5nthKR9g4,2018,Shinebox,CrazyEightyEight,metalcore,13
26897,C9g4Nq168RHTkCWH,1974,"Come Sta, La Luna",Can,krautrock,12
26898,Hw8tP7IYNi6IyDRM,1974,Splash,Can,krautrock,13
26899,gUBi2RDibnObagd3,2000,Junk Bond Trader,Elliott Smith,singer-songwriter,26
26900,M8ybxcr7UIxc64qh,1969,Love Without Sound,White Noise,avant-garde,13
26901,gfuSUYpsLqpiGSqp,2012,False Freedom,While She Sleeps,metalcore,10
26902,pUGRJXkkjEwWoRNF,2014,Hold the Sword,Whispered,folk metal,15
26903,oQzrzh2WOSqOLT8K,2016,Hardcore,Reignwolf,hard rock,18
26904,MaKsr560EWws8wpn,2018,Negative Space,Hookworms,synthpop,18
26905,AHiRbKKXDwp3NCPL,2005,Right Now,The Pussycat Dolls,pop,15
26906,vFszVKN7Eb0ww4Jn,2012,Feel Flows,Slow Magic,chillwave,13
26907,n4dtQhMIBhqKakNc,2017,Saintlike,Jakey,hip hop,14
26908,ximeqb6JMgxYSPuj,2019,ERASE,Kap Bambino,electroclash,15
26909,gzxApcgw4ihJgi5n,1968,Desperation,Steppenwolf,classic rock,12
26910,oRK9bkzfBBO5Cnaz,2004,Speak Dead Speaker,Ulver,dark ambient,11
26911,ST0UHU6RSR0z2r0K,2004,Not Saved,Ulver,dark ambient,17
26912,4RyZHheNBsNhivUz,2003,Contort Yourself,James Chance,no wave,13
26913,shNrZtrrvmpFcZDU,2003,Lost Parts Stinging Me So Cold,Melt-Banana,avant-garde,9
26914,yNQmtk1CJIMD87Cr,2009,Vals för Satan (din vän pessimisten),Kent,rock,10
26915,vzq0Dw0gazUaWo7L,1992,Llama,Phish,funk,10
26916,X5RZnIjueKihJXj2,2004,Time Is My Everything,Ian Brown,britpop,11
26917,xCt7tZ5jL8Gbqxse,2017,I Love You More Than You Love Yourself,Austra,art pop,35
26918,IsehGLILcsrDnFUA,2006,Rally,Phoenix,indie pop,11
26919,ZeyzeWmGVgTkPACQ,2017,Half the World,Arcane Roots,progressive rock,10
26920,bP9ZktHAPThm09Fs,1995,Homecoming Queen,Sparklehorse,downtempo,15
26921,EAwjLBXUX9P0P8qB,2003,Acid Bath,Repulsion,grindcore,15
26922,6t78EBqUi1XdOlFY,2015,Got It,Marian Hill,soul,12
26923,KTTu0hYQN9PKJmly,1996,Burn With Jesus,Immolation,death metal,9
26924,2DA1bH20x7Xygq6x,1996,Here In After,Immolation,death metal,9
26925,r33DVgRlOsoVts9c,2013,Champion,Falling in Reverse,metalcore,10
26926,YUJcY7yB83nNZsbg,2010,Romantic Flight,John Powell,classical,20
26927,RsnRESfSpwUc2Bag,1998,Whippin' Piccadilly,Gomez,indie rock,13
26928,PFTIpGaeruE6DWyI,1994,Sulphur Souls,Marduk,black metal,10
26929,AzakP0ytiEBfQXPL,2002,Mighty Micro People,Amon Tobin,downtempo,18
26930,MwA8YP0MMiENfC6W,2006,Unappreciated,Cherish,soul,11
26931,a5OczTk7N77LtLPB,1998,Low Down Man,Squirrel Nut Zippers,swing,11
26932,5lAHehhwODzww5Gc,1984,Black Mass,Destruction,thrash metal,15
26933,LCW9BkYBt9qePOUi,1988,Forbidden Beat,Bad Religion,punk,13
26934,0UaLKoRfuzKYCxBp,2002,Execration Text,Nile,brutal death metal,22
26935,utwFSwSG8QrrxTOe,2018,Sick of Sittin',Christina Aguilera,pop rock,11
26936,H88BIGdhTNlIBTJO,1988,Delirium of Disorder,Bad Religion,punk,13
26937,jMUtFdS6snN89r39,2004,Family Business,Kanye West,hip hop,17
26938,360d8QfD4LaiGCtw,2002,Kheftiu Asar Butchiu,Nile,brutal death metal,15
26939,4k99ptzffRurHweX,2012,Du,Cro,pop,10
26940,yzJRp7sKNh9VXlQz,1964,Sparrow,Simon & Garfunkel,classic rock,23
26941,xoXnu8nsTpu1VPl3,2007,Kingdom,Dave Gahan,new wave,20
26942,18SiVZcLUJAJgviA,1964,He Was My Brother,Simon & Garfunkel,classic rock,10
26943,MGF880zSqxZfeAgl,1976,I Wanna Sleep In Your Arms,The Modern Lovers,garage rock,15
26944,mcoFK4Q4wyaJQ5iW,2009,Dull Life,Yeah Yeah Yeahs,indie rock,26
26945,TdPDreBD5814rdLX,2017,No Place Like You,Thousand Below,screamo,18
26946,jf9GYFL1UW2bvvJo,2012,Heroes for Ghosts,The Gathering,gothic metal,14
26947,rhrf78gxab97Jwnw,1993,Anything,Culture Beat,eurodance,11
26948,khHNfSEYBCcYTrRq,2017,A Mass for Metaphysicians,Junius,post-metal,23
26949,wC2eSHnbt1guRuav,2009,Oblivion,Patrick Wolf,electronic,11
26950,KYtHLnBM2xOwL8AG,2013,Keep Holding On,Falling in Reverse,post-hardcore,10
26951,vF4ZdPOpLT15VEgQ,2018,Paper,Poppy Ackroyd,contemporary classical,11
26952,TKTzQn13k1zvczcL,2004,Phone Home,The Dillinger Escape Plan,mathcore,15
26953,DUPUJ5EBmDkDXQ4x,1994,Hold My Hand,Hootie & The Blowfish,alternative rock,12
26954,5QGF5wUX8KBIfC1n,2008,Cologne Cerrone Houdini,Goldfrapp,downtempo,15
26955,fAKpS7OTG2RRNZyA,2012,Something New,Rev Theory,hard rock,14
26956,gEQNtWfZRDszRsFo,2004,Crutch Field Tongs,The Dillinger Escape Plan,mathcore,13
26957,vxkiuaTM8ckazzcP,2006,Weight of the World,Converge,mathcore,13
26958,5UIZ0HVHXew5pTjR,2007,Battleships,Travis,britpop,11
26959,jXGJbQFcfWsHLsSk,2017,Beast That Never Was,Goldfrapp,art pop,11
26960,odhsF766Iz9FrnEh,2003,Lara's Castle,Yann Tiersen,soundtrack,9
26961,UMjcejkjimO9sLRt,2007,Eyes Wide Open,Travis,britpop,10
26962,FT1qX3kkjSPCIS4Q,2008,The Winds They Called the Dungeon Shaker,Darkthrone,raw black metal,10
26963,N7puyfjObJXEpLEQ,2004,Awakening,Nocturnal Rites,power metal,10
26964,HfKDo9kBvYUHrEhs,2017,Movies,Eternity Forever,math rock,10
26965,zcF46wNVO7uSfXQV,2007,Smoke Detector,Rilo Kiley,indie pop,10
26966,fUpyJJYsnKd2nffX,2015,Real,Years & Years,electronic,20
26967,MZ0T6f0PULxMIq9Y,2013,Infallible,Pearl Jam,grunge,25
26968,6huVFqVw3x11XJ7o,2017,Le métro et le bus,Lewis OfMan,electronic,12
26969,BGtJ2Fnf9puHM3q0,2008,Uh,Fujiya & Miyagi,electronic,10
26970,xBnBxi78K8kApAHS,1982,Big Science,Laurie Anderson,avant-garde,10
26971,n0RDHRKiSFLaQUXv,1994,Hug My Soul,Saint Etienne,electronica,10
26972,BT4CUcTRAAZXEcbt,1983,Big Takeover,Bad Brains,hardcore punk,10
26973,D2of0ozFAjVJ5GX2,2014,Luck,American Authors,indie rock,10
26974,FuOBiJiGazm2zIaH,2018,Choir of Cicadas,Poets of the Fall,alternative rock,10
26975,S9wp8rb3fojOFKEA,2013,High Road,Cults,indie rock,19
26976,kMjhiO1xeddxHtkh,2016,Lostmyhead,The 1975,shoegaze,16
26977,Y0Z827FgxdO3sEpI,1984,Just Got Lucky,Dokken,hard rock,11
26978,mQPQfMLXLPYRqesY,2014,painting of blue,Forth Wanderers,emo,16
26979,PKOpLGUPNBjGyPG9,2017,Ivy Charcoal,Bibio,folktronica,12
26980,Eh9OruKf75b5fqut,1991,Despondent Souls,Immolation,death metal,10
26981,Ipd1Yfghg1YbGXLf,1993,Gepetto,Belly,dream pop,11
26982,O6mpBuBhUTrUzRdw,1991,Those Left Behind,Immolation,death metal,11
26983,MjQkD0QGI10mjkvF,2003,Summer Gypsy,Nujabes,downtempo,12
26984,jVM1FtDX89Bgqnck,1989,A Love from Outer Space,A.R. Kane,dream pop,11
26985,Vu6iZCeTWofyWLVX,2016,Breath Of A Salesman,The Claypool Lennon Delirium,experimental rock,13
26986,mDLHsxmioQyPT15A,2003,Two Seconds in Life,Green Carnation,progressive metal,11
26987,KaCYRc2q0nP0ETRN,2004,Medusa and Hemlock,Cradle of Filth,symphonic black metal,14
26988,IjogKcYOFOdV1F1v,2019,Down To The Honkytonk,Jake Owen,country,11
26989,tRXfx15CxJPxRoaY,2002,Cool Rasta,The Heptones,roots reggae,16
26990,zKEbjJb3MrcdPngL,2003,Easy,Groove Armada,electronica,15
26991,VJTc73CAUAWE1QPT,2018,All That Is Evil,Deicide,death metal,13
26992,IvrnYzvHgytbIlP0,2016,Rather Be With You,Sinead Harnett,soul,13
26993,prEysW9vw9PpNjIc,2018,Anointed in Blood,Deicide,brutal death metal,12
26994,ZvpIILc9DJD4DLRa,2011,Futura,Battles,math rock,16
26995,EIcY2GHQ5Ll521ki,2016,Para o Centro,Terno Rei,shoegaze,11
26996,1RIk1KmycW5EM3oI,1966,Fourth Time Around,Bob Dylan,soundtrack,20
26997,BJfgUKWoAWfOiTDq,2018,Defying the Sacred,Deicide,brutal death metal,12
26998,Wf7fTQ7IKpq92WP0,2010,Take a Load Off,Stone Temple Pilots,grunge,12
26999,OWDZdEIH3zJALwGu,2008,Woman's Gotta Have It,Bobby Womack,funk,11
27000,ogRLulDumOf3UlVb,2010,Loverboy,Billy Ocean,soul,14
27001,5krvu8jA9sUQvAOQ,2017,Good Morning,Grouplove,indie pop,18
27002,1BApQ3WM9Kq6YTzu,2004,Some Postman,The Presidents of the United States of America,rock,10
27003,BF8YWsPEMO6MRe8q,1992,Rock Me,Steppenwolf,hard rock,10
27004,BNequQeWEy3zLGmV,2009,Danger: Wildman,The Devil Wears Prada,screamo,22
27005,gDUilzORC22Y3ujd,1971,No One to Depend On,Santana,latin,17
27006,XtTb01gzdRf48irC,2006,I Long,Saturnus,atmospheric doom,21
27007,70d4yAGazhi7XIs1,2010,Would Know,Mount Kimbie,dubstep,17
27008,z7gqPfuaCyCR9Myt,2016,And I Grew into Ribbons,Street Sects,electronic,21
27009,4hEWPxJLxuSJ0gvx,1982,Let X=X,Laurie Anderson,avant-garde,9
27010,DMUeJKt0k1CXELjU,2004,I Am Fred Astaire,Taking Back Sunday,emo,10
27011,VyZa4z0JjS1I5wu2,2005,Pieces,Dark New Day,hard rock,10
27012,H1X1CGRpz5lWTJcH,1967,You Got Me Floatin',Jimi Hendrix,classic rock,10
27013,zpz7dU96YuUJ4tkv,1989,Political World,Bob Dylan,folk rock,11
27014,jzKq1ZtuJ79AkFQC,2018,Feed The Fire,Dawes,folk,15
27015,kMYIYVEKGQTwoLo9,1967,Little Miss Lover,Jimi Hendrix,psychedelic rock,9
27016,lBgLO8g6hPzAsy0O,2006,Heartache,Converge,mathcore,12
27017,G8ajYBerAKdVP2M8,2011,Se Eu Corro,A Banda Mais Bonita da Cidade,mpb,10
27018,bNkarDBRY8v4hOxC,2018,The Wanderer,Uada,usbm,29
27019,bffvNF2nWIRx5BWs,2013,Merlion,Emancipator,nu jazz,12
27020,S0E0rqWjHNI50vJs,2011,Words in the Water,Thrice,post-hardcore,12
27021,l59tIfKvcWtRYClk,2017,Pulse,Maya Jane Coles,deep house,15
27022,x6HJ0p7ZpG6yDrKy,2014,The One You Left To Die,The Pineapple Thief,art rock,11
27023,DPnHVg7NMcJJLZPW,2018,No Control,Atreyu,screamo,10
27024,jkMrhl3kQA4unyDx,2011,No Embrace,Dirty Projectors,freak folk,12
27025,Dh4Ip1KjWkeFdMK7,2012,Call Off the Bells,The Early November,emo,13
27026,EBtrp3KaPjt0smXN,2015,Truques,Boogarins,psychedelic rock,10
27027,LeBYCuRjwelILJAL,2018,Afterlife,SHVPES,metalcore,16
27028,Xczd3Qy3emvaxEkN,2010,Deplorable Request,October Tide,doom metal,11
27029,npmRAax1ON53U2pu,1989,Test,Ministry,industrial metal,13
27030,L00lSFyOvrwCNjpf,1982,Grey Matter,Oingo Boingo,new wave,10
27031,5KAnWG2JzhbMHJ8j,2010,Blackness Devours,October Tide,doom metal,11
27032,iorxGc2Tv6av6wk3,1994,Flutter,Autechre,experimental,12
27033,4q7zSqZdOykOZCjE,2010,German Haircut,Flying Lotus,acid jazz,16
27034,7sYfLkESiJYUXiYi,2010,Leave House,Caribou,electronic,55
27035,YC4Nk9Q19GnpZyXX,2018,Stay,Alkaline Trio,pop punk,9
27036,gQ4GpgjiHF5SqlOn,2010,Recoiled,Flying Lotus,nu jazz,18
27037,DRF6K2hH2Qbwhv4V,2010,Dance of the Pseudo Nymph,Flying Lotus,experimental,11
27038,wPLRBAdrrqOjtk8C,2010,Scorned,October Tide,doom metal,9
27039,XzE21rrkiBJaFKxY,2010,Galaxy in Janaki,Flying Lotus,experimental,15
27040,TxyOjoj3JlIEBORs,2018,Algorythm,Beyond Creation,technical death metal,15
27041,2TCC3g6wYTXsdfql,1976,Sunshower,Dr. Buzzard's Original Savannah Band,soul,9
27042,x7TXCTxBtV4vd9xi,2018,Night,Dr. Dog,lo-fi,12
27043,L0cNfi4zOjBpbfQh,1968,Trem fantasma,Os Mutantes,experimental,11
27044,59e3V26UVRNcfh9L,2017,Oi Sumido,Dream Team Do Passinho,funk,12
27045,WfLYJX1tE3lqbiJC,1995,Jet Black,Jawbreaker,post-punk,17
27046,M9Dff4IPCFHgpRme,2003,Greensleeved,Jethro Tull,progressive rock,11
27047,psw8IjPZjfPsUkQy,2011,Turn the Bells,White Lies,post-punk,10
27048,f2Ru453CsQItUVPQ,2011,Bicycle,Unknown Mortal Orchestra,indie rock,12
27049,zp5RDPDj3zTqSdvf,2015,Psychomachia,I the Mighty,post-hardcore,10
27050,Mq8AeynXguG6H3Pb,2006,Periscope Up,Emancipator,downtempo,13
27051,5SIgYyhjDeIfpafQ,2010,Mission Statement,Stone Sour,nu metal,15
27052,rLyuzPStCyvMwD8D,2005,Laffy Taffy,D4L,rap,12
27053,B7jzmq0rLWciQ3SX,2010,Dying,Stone Sour,alternative metal,14
27054,np5J3i0oSSaE6bHN,2011,The Aviators,Helen Jane Long,new age,11
27055,iJptF9CGibeMr8Hi,2013,Happens All the Time,Depeche Mode,synthpop,11
27056,nGVwfDUR2kdL20Z1,2017,Meu Amor,Mahmundi,lo-fi,9
27057,hGIPmEjFbpkB6WIp,2010,Say You Love Me,Simply Red,pop,10
27058,afXEtWhIOg3IFHMX,2004,Todo Azul do Mar,14 Bis,mpb,10
27059,1MDIaeU90jc64Cxs,2012,Digging Shelters,Neil Halstead,folk,11
27060,R6FGK1V5V450mBRN,2017,Angel In Your Eye,Austra,art pop,13
27061,7VzyWqgnFP1lZZ2K,2017,Freepower,Austra,art pop,11
27062,sac0XgiEuDTQV6TJ,1989,Oh Father,Madonna,pop,12
27063,ErNp5Q3G7vx05tMY,1976,Debbie Denise,Blue Öyster Cult,hard rock,10
27064,0lfm8L9cKeQoUWoU,2013,Plato's Tripartite,Protest the Hero,mathcore,14
27065,IWDyxO2FVEIhDqSg,2005,Inaction,We Are Scientists,indie rock,12
27066,RmxIET1JbBP0Znzw,2014,Desire,Moodymann,jazz,13
27067,zwORQdnLgSfzyd7J,2010,Winter Is All Over You,First Aid Kit,folk,16
27068,wSFvhbSbSGYSLZph,1983,Flavor Crystals,Suburban Lawns,art pop,11
27069,OBfz1g4elGAX4cuc,2012,Poison,Rocket Juice & The Moon,afrobeat,24
27070,awde86rbrlpVO2vE,2017,Moon River,2Cellos,cello,12
27071,SBi7j95nx7RKowWs,2007,Saferwaters,Chevelle,alternative metal,16
27072,icfpjs8g2t7Vpj11,2015,Arpeggiare,Steve Hauschildt,ambient,13
27073,thTesIQh403Ec7ID,2007,Love Like Rockets,Angels & Airwaves,space rock,13
27074,6XjHhRaE0K3dtPIa,2016,Starlady,Pentagram,stoner rock,10
27075,pZz6dtuvqfDzTw4L,2018,Nonchalant,6LACK,rap,11
27076,Zw3wuV2iohaJKKFX,2009,Changing,Saosin,screamo,10
27077,NjHj4kUWPwT5VwFT,2017,Mama's Hand,Fever Ray,art pop,20
27078,sY43Vcsj6bSeYs3G,2001,Mother Anorexia,Anorexia Nervosa,symphonic black metal,10
27079,cvc9vgjLRH1He6KJ,1991,Zodiac,Melvins,sludge metal,11
27080,ZPl3KSgZj1BUJRQO,2009,Again,Flyleaf,christian rock,29
27081,kGGmcm7tOWKirswJ,2009,Det finns bara krig,Raubtier,industrial metal,9
27082,HC3WZq7LmWXCGkxh,2004,Over Our Heads,Zero 7,downtempo,17
27083,LubUCb7g2IU0IjqQ,1984,It's Only Love,Bryan Adams,classic rock,13
27084,xTJ7MhK8q6ib0Wt8,2010,Paper Planes,This Century,power pop,11
27085,0SpykgFTUzfUTJkN,2005,Dance Inside,The All-American Rejects,pop punk,12
27086,at2WpsrzNhTzV3PW,2015,Mizzy C,City and Colour,singer-songwriter,15
27087,6yIqjw31GYBYXD71,2001,A New Dimension,Avantasia,power metal,9
27088,hYYzMLGMWXtYxYLI,2009,Never Take Us Alive,Madina Lake,post-hardcore,14
27089,7oGhTwVS3eIofzuc,2015,Runaway,City and Colour,singer-songwriter,15
27090,KUE8GBXk7vdlZjoM,2015,Friends,City and Colour,folk,15
27091,FLw6IRMD5WZjDMhp,2017,Nightmares,All Time Low,pop rock,10
27092,fZZFrKkHnsvnfF8H,2015,Blood,City and Colour,singer-songwriter,11
27093,YhEz39ea0qbE7sg0,1986,Valhalla,Crimson Glory,power metal,12
27094,p3EYeyGMFJUVCUDG,2013,Keep It Together,How to Destroy Angels,ambient,15
27095,DuOcKYefFRMERnN9,2009,The Lucifer Effect,Anaal Nathrakh,grindcore,14
27096,sOOPgNREdc7HiTBu,1985,The Hunter,Dokken,hard rock,13
27097,6LWUBtxjhhYvJvkq,1998,Hear It,Bad Religion,punk,10
27098,HFHkBuXY37brAShY,2002,Green Disease,Pearl Jam,grunge,10
27099,ywwiNByQUGUJGEMe,1987,One Tree Hill,U2,classic rock,21
27100,A9C2osj800F2RbEl,1980,He's So Shy,The Pointer Sisters,disco,11
27101,KbiCjEDMzzHYn6zF,2001,Cashout,Fugazi,post-hardcore,34
27102,B9VMW0o7RBb4nyV0,1985,Invincible Force,Destruction,thrash metal,12
27103,HKDlNRSs5yOhhway,1968,I Am a Pilgrim,The Byrds,folk rock,14
27104,XLpn3XQpgYVEzUoQ,1968,The Christian Life,The Byrds,country rock,11
27105,gtiGTzVdHuFmTE0o,2016,In The Name Of The Wee Man,Biffy Clyro,alternative rock,11
27106,EUJsQoHnhUb9D7Oj,2006,Unemployable,Pearl Jam,grunge,14
27107,q4Zppqo8OegiG2ct,1977,Showroom Dummies,Kraftwerk,krautrock,18
27108,1pKAfkODouLfGwax,1968,One Hundred Years from Now,The Byrds,country rock,10
27109,Qfe5op6zO4sVAFoT,1975,Comin' Home,Deep Purple,hard rock,12
27110,i0iOTdfOHlCCkES6,1975,Lady Luck,Deep Purple,hard rock,13
27111,F6UIiuKwA9SZHDON,2005,This Never Happened Before,Paul McCartney,soundtrack,9
27112,x6a8YHyqdQs1EPb2,2018,Spice,Sam Fender,indie rock,17
27113,pDtWwHzrUHyiz70V,1984,Brilliant Trees,David Sylvian,ambient,13
27114,z3IFy7q4DtGEo0fi,2014,Here For You,Gorgon City,pop,11
27115,37AVv4wZnFo6ETqI,1986,Cry Tough,Poison,hard rock,13
27116,OsiuEmx27S1eJq0m,1998,Bullet Proof,Morcheeba,downtempo,18
27117,rNCMTr6l9kXtk8b7,2004,You Know I Couldn't Last,Morrissey,pop,13
27118,OvgsYaAd048VTjGH,2017,Home Is A Feeling,Ride,shoegaze,10
27119,WYKJzKmb9e5eKNiA,2013,Swallowed Whole,Pearl Jam,grunge,21
27120,fnQI4X6QPdtwJuPe,2011,Clones,Chevelle,alternative metal,15
27121,fTju4hW2AsGoDVPD,2013,Come Home,Tonight Alive,pop punk,9
27122,YIQNTzzbJM7vAMnJ,2000,Wayfaring Stranger,16 Horsepower,bluegrass,14
27123,kcaGVQKbdYYz9657,2014,Objects in Space,La Dispute,post-hardcore,11
27124,BNzPHwCqDbLqUgjF,1994,Frost,Enslaved,viking metal,21
27125,KoDu6k1cUR1BfBSM,2004,School Spirit,Kanye West,hip hop,12
27126,Bi6lNEzOxpxaAZvT,2008,Who's Gonna Love You,The Pussycat Dolls,pop,15
27127,iczoKgbzJCZwmKnL,1994,Yggdrasil,Enslaved,norwegian black metal,16
27128,fRYQvj4DFnNxGVuv,1994,Moonraker,Shirley Bassey,soundtrack,30
27129,2zx75CNYSfjK9Kzq,2003,Relics,Nasum,grindcore,14
27130,zRZIMNz7LRk2fTMY,2003,I Hate People,Nasum,grindcore,14
27131,eB67z7qVjIw0aRHH,2000,Bananas and Blow,Ween,calypso,10
27132,lYRbqYLm1IcfI2tH,2004,Empty Souls,Manic Street Preachers,britpop,9
27133,yZgQeJuMNBUkNm8p,2018,Nightland,Droid Bishop,retro electro,9
27134,BcPYGP8nowoslBXX,2014,We All Die Trying to Get It Right,Vance Joy,indie folk,10
27135,drutBMlvP511yxEp,2009,Good Stuff,Shakira,electronic,10
27136,ONUUYEyXI4eLyMw6,1997,Get Higher,Black Grape,madchester,11
27137,883kasCisG2mz2iC,1985,Terms of Psychic Warfare,Hüsker Dü,post-punk,11
27138,34zVhNiSbv7u9r6o,2014,Atomos IX,A Winged Victory for the Sullen,neoclassical,13
27139,Khteeo6wvItSL0rB,1986,Heart of Stone,Europe,hard rock,10
27140,HEDgX51HHNKqXhI3,2014,Out Of Control,The Ghost Inside,melodic hardcore,17
27141,Hp48kByGr3lwt2j6,2015,Psychic Reader,Bad Bad Hats,indie pop,10
27142,BWd8gG6PL4zgbBZJ,2013,Exodus,M.I.A.,experimental,15
27143,Z2alg1s3pgFD0JXH,2016,Burnout,Beartooth,metalcore,12
27144,BgJ1cVrGwTjDZJaQ,2016,Underwater,Hana,art pop,11
27145,DtDIHDPxpfFTCxWj,1986,Tone Bone Kone,Arthur Russell,avant-garde,11
27146,oi7UulCXsRZdDvDs,2006,Good Knight,Emancipator,ambient,17
27147,xiuHEPBg6DyVgrQC,2009,Cult Logic,Miike Snow,electropop,11
27148,yr6ewvBwfwPmo7Zk,2001,War Zone,Slayer,speed metal,24
27149,9IrJ3ap5JBCBqraP,1995,Trick Or Betrayed,Deicide,death metal,12
27150,rg5EXI576fKYp8bD,2015,Fine Without You,Best Coast,lo-fi,12
27151,Nv6cWW59pwhnSWIB,2011,90,Pompeya,lo-fi,15
27152,X5R9gTuxCEsGKaEf,2007,Dreamworld,Rilo Kiley,indie pop,13
27153,W1z6A8UTBRsetQqZ,1967,For What It's Worth,The Staple Singers,rhythm and blues,11
27154,Cth1czWYWiauLvKX,2018,Solitude,Djavan,mpb,9
27155,IsIi2xaFzuln28TZ,2002,It Was There That I Saw You,...And You Will Know Us by the Trail of Dead,indie rock,33
27156,Fct6EqUHXXQfhid6,2016,Brave,Riley Pearce,folk,8
27157,f5mNsoTak9i2DqEu,1959,Minority,Bill Evans,jazz piano,16
27158,GV253SSgkXAgz0As,2015,Drain Counter,Lil Ugly Mane,lo-fi,10
27159,O2f4UMxcMBvlfPcY,2007,Up The Spout,Mateo Messina,soundtrack,12
27160,Gw0JLeiKXvz4x3j0,2018,One Step Ahead,Cécile McLorin Salvant,vocal jazz,11
27161,5U0fd8fBBSPIerlv,1976,Unity Village,Pat Metheny,jazz,13
27162,lGob0v6QhV2xoBjf,2016,Moon on the Bath,Japanese Breakfast,dream pop,10
27163,ZjVCnvtvqzOmDDSg,2003,In Like the Rose,Black Rebel Motorcycle Club,indie rock,13
27164,0bFpFdxIfxwPU7vI,2016,This Life,Denzel Curry,rap,14
27165,BzAKZJsyMwtAwis6,2012,First,Lucy Rose,indie folk,10
27166,Lwuyndkbv0Ydq1bH,2004,True,Ryan Cabrera,pop,14
27167,JIrinHlT2cH0m8z9,2001,I Hear You Calling,Gob,punk,17
27168,5lN87F3uhaKJYhEP,1968,Love Help Me,Deep Purple,psychedelic rock,10
27169,RXV6rV9p6PElKwHX,2017,Sister Big Stuff,John Holt,reggae,12
27170,LjlJQUmOY56KMzZm,2018,BRACKETS,J. Cole,rap,12
27171,lrWTuPqFRjiHw0q4,1994,I Saw You Dancing,Yaki-Da,eurodance,12
27172,oEbVDhAjqCWtWy7C,1997,Pink Chimneys,The Promise Ring,emo,11
27173,xLDGfHMr4FEeKHMG,1999,Join Together,The Who,classic rock,11
27174,uBylXM90JTMHBdgX,2012,After the Fall,Norah Jones,blues,12
27175,c9C2ogWDRLUzJ9xE,2010,Miracles,Stone Sour,alternative metal,10
27176,2kw61ZE1Ap5AWTb5,2009,Hello,Eminem,hip hop,22
27177,9MCDQr3q3bpxTvjn,1971,Deus Lhe Pague,Chico Buarque,bossa nova,16
27178,mVU8EgFUX8q8X0PA,1999,Die Dinge des Lebens,To Rococo Rot,electronica,18
27179,KG3BKuHFgSdXCqxI,2013,Amplifier,Lost Years,retro electro,13
27180,sf07L9CwMw0AFRgf,1993,On the Way,Dinosaur Jr.,indie rock,10
